Id,Date,RawTemp,Temperature,RawAct,Activity
66,2021-11-12 18:53:00,587,36.26,474,79
66,2021-11-12 19:03:00,582,35.95,234,39
66,2021-11-12 19:13:00,588,36.33,372,62
66,2021-11-12 19:23:00,594,36.7,298,49.6
66,2021-11-12 19:33:00,599,37.01,356,59.3
66,2021-11-12 19:43:00,588,36.33,201,33.5
66,2021-11-12 19:53:00,596,36.82,98,16.3
66,2021-11-12 20:03:00,594,36.7,338,56.3
66,2021-11-12 20:13:00,600,37.07,282,47
66,2021-11-12 20:23:00,599,37.01,52,8.6
66,2021-11-12 20:33:00,600,37.07,66,11
66,2021-11-12 20:43:00,599,37.01,113,18.8
66,2021-11-12 20:53:00,598,36.95,145,24.1
66,2021-11-12 21:03:00,598,36.95,258,43
66,2021-11-12 21:13:00,598,36.95,75,12.5
66,2021-11-12 21:23:00,598,36.95,208,34.6
66,2021-11-12 21:33:00,598,36.95,381,63.5
66,2021-11-12 21:43:00,601,37.14,375,62.5
66,2021-11-12 21:53:00,599,37.01,490,81.6
66,2021-11-12 22:03:00,600,37.07,108,18
66,2021-11-12 22:13:00,600,37.07,196,32.6
66,2021-11-12 22:23:00,601,37.14,416,69.3
66,2021-11-12 22:33:00,603,37.26,54,9
66,2021-11-12 22:43:00,603,37.26,230,38.3
66,2021-11-12 22:53:00,608,37.57,180,30
66,2021-11-12 23:03:00,605,37.39,270,45
66,2021-11-12 23:13:00,607,37.51,536,89.3
66,2021-11-12 23:23:00,605,37.39,527,87.8
66,2021-11-12 23:33:00,606,37.45,547,91.1
66,2021-11-12 23:43:00,606,37.45,433,72.1
66,2021-11-12 23:53:00,603,37.26,119,19.8
66,2021-11-13 00:03:00,603,37.26,549,91.5
66,2021-11-13 00:13:00,606,37.45,371,61.8
66,2021-11-13 00:23:00,604,37.32,79,13.1
66,2021-11-13 00:33:00,600,37.07,362,60.3
66,2021-11-13 00:43:00,601,37.14,349,58.1
66,2021-11-13 00:53:00,587,36.26,64,10.6
66,2021-11-13 01:03:00,588,36.33,108,18
66,2021-11-13 01:13:00,602,37.2,546,91
66,2021-11-13 01:23:00,608,37.57,192,32
66,2021-11-13 01:33:00,611,37.76,277,46.1
66,2021-11-13 01:43:00,605,37.39,260,43.3
66,2021-11-13 01:53:00,602,37.2,75,12.5
66,2021-11-13 02:03:00,604,37.32,177,29.5
66,2021-11-13 02:13:00,601,37.14,139,23.1
66,2021-11-13 02:23:00,602,37.2,263,43.8
66,2021-11-13 02:33:00,600,37.07,377,62.8
66,2021-11-13 02:43:00,600,37.07,309,51.5
66,2021-11-13 02:53:00,595,36.76,345,57.5
66,2021-11-13 03:03:00,598,36.95,493,82.1
66,2021-11-13 03:13:00,601,37.14,276,46
66,2021-11-13 03:23:00,601,37.14,294,49
66,2021-11-13 03:33:00,601,37.14,284,47.3
66,2021-11-13 03:43:00,599,37.01,202,33.6
66,2021-11-13 03:53:00,602,37.2,413,68.8
66,2021-11-13 04:03:00,602,37.2,465,77.5
66,2021-11-13 04:13:00,600,37.07,521,86.8
66,2021-11-13 04:23:00,598,36.95,137,22.8
66,2021-11-13 04:33:00,596,36.82,143,23.8
66,2021-11-13 04:43:00,595,36.76,40,6.6
66,2021-11-13 04:53:00,597,36.89,249,41.5
66,2021-11-13 05:03:00,598,36.95,108,18
66,2021-11-13 05:13:00,598,36.95,57,9.5
66,2021-11-13 05:23:00,594,36.7,62,10.3
66,2021-11-13 05:33:00,595,36.76,19,3.1
66,2021-11-13 05:43:00,594,36.7,31,5.1
66,2021-11-13 05:53:00,602,37.2,71,11.8
66,2021-11-13 06:03:00,598,36.95,22,3.6
66,2021-11-13 06:13:00,602,37.2,240,40
66,2021-11-13 06:23:00,603,37.26,128,21.3
66,2021-11-13 06:33:00,602,37.2,62,10.3
66,2021-11-13 06:43:00,601,37.14,139,23.1
66,2021-11-13 06:53:00,603,37.26,90,15
66,2021-11-13 07:03:00,603,37.26,75,12.5
66,2021-11-13 07:13:00,602,37.2,80,13.3
66,2021-11-13 07:23:00,602,37.2,420,70
66,2021-11-13 07:33:00,598,36.95,221,36.8
66,2021-11-13 07:43:00,602,37.2,570,95
66,2021-11-13 07:53:00,602,37.2,554,92.3
66,2021-11-13 08:03:00,594,36.7,522,87
66,2021-11-13 08:13:00,587,36.26,412,68.6
66,2021-11-13 08:23:00,591,36.51,589,98.1
66,2021-11-13 08:33:00,588,36.33,55,9.1
66,2021-11-13 08:43:00,590,36.45,24,4
66,2021-11-13 08:53:00,591,36.51,37,6.1
66,2021-11-13 09:03:00,591,36.51,62,10.3
66,2021-11-13 09:13:00,591,36.51,75,12.5
66,2021-11-13 09:23:00,581,35.89,267,44.5
66,2021-11-13 09:33:00,588,36.33,582,97
66,2021-11-13 09:43:00,576,35.58,555,92.5
66,2021-11-13 09:53:00,579,35.76,492,82
66,2021-11-13 10:03:00,580,35.83,487,81.1
66,2021-11-13 10:13:00,580,35.83,97,16.1
66,2021-11-13 10:23:00,586,36.2,136,22.6
66,2021-11-13 10:33:00,590,36.45,151,25.1
66,2021-11-13 10:43:00,593,36.64,329,54.8
66,2021-11-13 10:53:00,596,36.82,160,26.6
66,2021-11-13 11:03:00,601,37.14,515,85.8
66,2021-11-13 11:13:00,603,37.26,574,95.6
66,2021-11-13 11:23:00,594,36.7,570,95
66,2021-11-13 11:33:00,593,36.64,259,43.1
66,2021-11-13 11:43:00,588,36.33,504,84
66,2021-11-13 11:53:00,593,36.64,332,55.3
66,2021-11-13 12:03:00,595,36.76,352,58.6
66,2021-11-13 12:13:00,592,36.58,444,74
66,2021-11-13 12:23:00,589,36.39,249,41.5
66,2021-11-13 12:33:00,587,36.26,552,92
66,2021-11-13 12:43:00,590,36.45,525,87.5
66,2021-11-13 12:53:00,584,36.08,214,35.6
66,2021-11-13 13:03:00,583,36.01,89,14.8
66,2021-11-13 13:13:00,581,35.89,336,56
66,2021-11-13 13:23:00,586,36.2,337,56.1
66,2021-11-13 13:33:00,587,36.26,324,54
66,2021-11-13 13:43:00,589,36.39,215,35.8
66,2021-11-13 13:53:00,591,36.51,110,18.3
66,2021-11-13 14:03:00,593,36.64,132,22
66,2021-11-13 14:13:00,593,36.64,113,18.8
66,2021-11-13 14:23:00,595,36.76,43,7.1
66,2021-11-13 14:33:00,597,36.89,282,47
66,2021-11-13 14:43:00,597,36.89,92,15.3
66,2021-11-13 14:53:00,597,36.89,122,20.3
66,2021-11-13 15:03:00,596,36.82,232,38.6
66,2021-11-13 15:13:00,596,36.82,224,37.3
66,2021-11-13 15:23:00,597,36.89,135,22.5
66,2021-11-13 15:33:00,594,36.7,326,54.3
66,2021-11-13 15:43:00,589,36.39,310,51.6
66,2021-11-13 15:53:00,589,36.39,253,42.1
66,2021-11-13 16:03:00,588,36.33,240,40
66,2021-11-13 16:13:00,593,36.64,489,81.5
66,2021-11-13 16:23:00,597,36.89,493,82.1
66,2021-11-13 16:33:00,601,37.14,511,85.1
66,2021-11-13 16:43:00,604,37.32,456,76
66,2021-11-13 16:53:00,602,37.2,521,86.8
66,2021-11-13 17:03:00,616,38.07,598,99.6
66,2021-11-13 17:13:00,605,37.39,345,57.5
66,2021-11-13 17:23:00,600,37.07,137,22.8
66,2021-11-13 17:33:00,596,36.82,50,8.3
66,2021-11-13 17:43:00,598,36.95,412,68.6
66,2021-11-13 17:53:00,594,36.7,516,86
66,2021-11-13 18:03:00,594,36.7,541,90.1
66,2021-11-13 18:13:00,591,36.51,342,57
66,2021-11-13 18:23:00,592,36.58,55,9.1
66,2021-11-13 18:33:00,596,36.82,351,58.5
66,2021-11-13 18:43:00,595,36.76,413,68.8
66,2021-11-13 18:53:00,595,36.76,375,62.5
66,2021-11-13 19:03:00,596,36.82,324,54
66,2021-11-13 19:13:00,595,36.76,326,54.3
66,2021-11-13 19:23:00,596,36.82,521,86.8
66,2021-11-13 19:33:00,594,36.7,423,70.5
66,2021-11-13 19:43:00,594,36.7,505,84.1
66,2021-11-13 19:53:00,594,36.7,486,81
66,2021-11-13 20:03:00,592,36.58,137,22.8
66,2021-11-13 20:13:00,592,36.58,110,18.3
66,2021-11-13 20:23:00,592,36.58,94,15.6
66,2021-11-13 20:33:00,599,37.01,281,46.8
66,2021-11-13 20:43:00,592,36.58,492,82
66,2021-11-13 20:53:00,599,37.01,549,91.5
66,2021-11-13 21:03:00,600,37.07,582,97
66,2021-11-13 21:13:00,600,37.07,430,71.6
66,2021-11-13 21:23:00,599,37.01,500,83.3
66,2021-11-13 21:33:00,601,37.14,332,55.3
66,2021-11-13 21:43:00,600,37.07,510,85
66,2021-11-13 21:53:00,602,37.2,511,85.1
66,2021-11-13 22:03:00,603,37.26,589,98.1
66,2021-11-13 22:13:00,604,37.32,575,95.8
66,2021-11-13 22:23:00,600,37.07,454,75.6
66,2021-11-13 22:33:00,600,37.07,391,65.1
66,2021-11-13 22:43:00,602,37.2,426,71
66,2021-11-13 22:53:00,604,37.32,537,89.5
66,2021-11-13 23:03:00,607,37.51,480,80
66,2021-11-13 23:13:00,609,37.64,301,50.1
66,2021-11-13 23:23:00,606,37.45,50,8.3
66,2021-11-13 23:33:00,604,37.32,150,25
66,2021-11-13 23:43:00,611,37.76,386,64.3
66,2021-11-13 23:53:00,610,37.7,198,33
66,2021-11-14 00:03:00,612,37.82,350,58.3
66,2021-11-14 00:13:00,615,38.01,77,12.8
66,2021-11-14 00:23:00,615,38.01,86,14.3
66,2021-11-14 00:33:00,614,37.95,213,35.5
66,2021-11-14 00:43:00,610,37.7,57,9.5
66,2021-11-14 00:53:00,610,37.7,407,67.8
66,2021-11-14 01:03:00,616,38.07,575,95.8
66,2021-11-14 01:13:00,619,38.26,483,80.5
66,2021-11-14 01:23:00,618,38.2,554,92.3
66,2021-11-14 01:33:00,618,38.2,429,71.5
66,2021-11-14 01:43:00,612,37.82,380,63.3
66,2021-11-14 01:53:00,611,37.76,585,97.5
66,2021-11-14 02:03:00,613,37.88,460,76.6
66,2021-11-14 02:13:00,614,37.95,579,96.5
66,2021-11-14 02:23:00,615,38.01,508,84.6
66,2021-11-14 02:33:00,611,37.76,284,47.3
66,2021-11-14 02:43:00,612,37.82,402,67
66,2021-11-14 02:53:00,612,37.82,539,89.8
66,2021-11-14 03:03:00,618,38.2,593,98.8
66,2021-11-14 03:13:00,618,38.2,291,48.5
66,2021-11-14 03:23:00,623,38.51,454,75.6
66,2021-11-14 03:33:00,625,38.63,187,31.1
66,2021-11-14 03:43:00,632,39.07,491,81.8
66,2021-11-14 03:53:00,627,38.76,592,98.6
66,2021-11-14 04:03:00,624,38.57,570,95
66,2021-11-14 04:13:00,623,38.51,446,74.3
66,2021-11-14 04:23:00,621,38.38,531,88.5
66,2021-11-14 04:33:00,616,38.07,54,9
66,2021-11-14 04:43:00,613,37.88,62,10.3
66,2021-11-14 04:53:00,610,37.7,278,46.3
66,2021-11-14 05:03:00,610,37.7,283,47.1
66,2021-11-14 05:13:00,612,37.82,283,47.1
66,2021-11-14 05:23:00,608,37.57,95,15.8
66,2021-11-14 05:33:00,605,37.39,159,26.5
66,2021-11-14 05:43:00,605,37.39,99,16.5
66,2021-11-14 05:53:00,602,37.2,183,30.5
66,2021-11-14 06:03:00,598,36.95,275,45.8
66,2021-11-14 06:13:00,599,37.01,247,41.1
66,2021-11-14 06:23:00,600,37.07,348,58
66,2021-11-14 06:33:00,601,37.14,219,36.5
66,2021-11-14 06:43:00,600,37.07,78,13
66,2021-11-14 06:53:00,600,37.07,338,56.3
66,2021-11-14 07:03:00,608,37.57,544,90.6
66,2021-11-14 07:13:00,604,37.32,420,70
66,2021-11-14 07:23:00,604,37.32,31,5.1
66,2021-11-14 07:33:00,601,37.14,456,76
66,2021-11-14 07:43:00,601,37.14,194,32.3
66,2021-11-14 07:53:00,598,36.95,413,68.8
66,2021-11-14 08:03:00,599,37.01,230,38.3
66,2021-11-14 08:13:00,597,36.89,31,5.1
66,2021-11-14 08:23:00,598,36.95,249,41.5
66,2021-11-14 08:33:00,596,36.82,216,36
66,2021-11-14 08:43:00,597,36.89,28,4.6
66,2021-11-14 08:53:00,593,36.64,238,39.6
66,2021-11-14 09:03:00,594,36.7,133,22.1
66,2021-11-14 09:13:00,593,36.64,184,30.6
66,2021-11-14 09:23:00,595,36.76,145,24.1
66,2021-11-14 09:33:00,595,36.76,155,25.8
66,2021-11-14 09:43:00,604,37.32,338,56.3
66,2021-11-14 09:53:00,599,37.01,438,73
66,2021-11-14 10:03:00,573,35.39,498,83
66,2021-11-14 10:13:00,584,36.08,462,77
66,2021-11-14 10:23:00,579,35.76,63,10.5
66,2021-11-14 10:33:00,579,35.76,129,21.5
66,2021-11-14 10:43:00,586,36.2,122,20.3
66,2021-11-14 10:53:00,590,36.45,500,83.3
66,2021-11-14 11:03:00,591,36.51,506,84.3
66,2021-11-14 11:13:00,591,36.51,300,50
66,2021-11-14 11:23:00,593,36.64,458,76.3
66,2021-11-14 11:33:00,595,36.76,544,90.6
66,2021-11-14 11:43:00,595,36.76,538,89.6
66,2021-11-14 11:53:00,596,36.82,534,89
66,2021-11-14 12:03:00,601,37.14,600,100
66,2021-11-14 12:13:00,600,37.07,261,43.5
66,2021-11-14 12:23:00,598,36.95,169,28.1
66,2021-11-14 12:33:00,596,36.82,108,18
66,2021-11-14 12:43:00,595,36.76,60,10
66,2021-11-14 12:53:00,594,36.7,46,7.6
66,2021-11-14 13:03:00,591,36.51,152,25.3
66,2021-11-14 13:13:00,594,36.7,84,14
66,2021-11-14 13:23:00,593,36.64,45,7.5
66,2021-11-14 13:33:00,597,36.89,353,58.8
66,2021-11-14 13:43:00,597,36.89,223,37.1
66,2021-11-14 13:53:00,599,37.01,99,16.5
66,2021-11-14 14:03:00,596,36.82,469,78.1
66,2021-11-14 14:13:00,593,36.64,236,39.3
66,2021-11-14 14:23:00,598,36.95,328,54.6
66,2021-11-14 14:33:00,594,36.7,356,59.3
66,2021-11-14 14:43:00,591,36.51,100,16.6
66,2021-11-14 14:53:00,590,36.45,75,12.5
66,2021-11-14 15:03:00,590,36.45,188,31.3
66,2021-11-14 15:13:00,590,36.45,91,15.1
66,2021-11-14 15:23:00,592,36.58,335,55.8
66,2021-11-14 15:33:00,590,36.45,267,44.5
66,2021-11-14 15:43:00,590,36.45,202,33.6
66,2021-11-14 15:53:00,590,36.45,496,82.6
66,2021-11-14 16:03:00,591,36.51,247,41.1
66,2021-11-14 16:13:00,593,36.64,13,2.1
66,2021-11-14 16:23:00,591,36.51,167,27.8
66,2021-11-14 16:33:00,592,36.58,193,32.1
66,2021-11-14 16:43:00,591,36.51,151,25.1
66,2021-11-14 16:53:00,590,36.45,395,65.8
66,2021-11-14 17:03:00,593,36.64,541,90.1
66,2021-11-14 17:13:00,581,35.89,474,79
66,2021-11-14 17:23:00,589,36.39,569,94.8
66,2021-11-14 17:33:00,589,36.39,382,63.6
66,2021-11-14 17:43:00,590,36.45,2,0.3
66,2021-11-14 17:53:00,591,36.51,39,6.5
66,2021-11-14 18:03:00,588,36.33,146,24.3
66,2021-11-14 18:13:00,589,36.39,181,30.1
66,2021-11-14 18:23:00,593,36.64,386,64.3
66,2021-11-14 18:33:00,592,36.58,306,51
66,2021-11-14 18:43:00,591,36.51,26,4.3
66,2021-11-14 18:53:00,594,36.7,253,42.1
66,2021-11-14 19:03:00,596,36.82,14,2.3
66,2021-11-14 19:13:00,593,36.64,197,32.8
66,2021-11-14 19:23:00,595,36.76,98,16.3
66,2021-11-14 19:33:00,592,36.58,17,2.8
66,2021-11-14 19:43:00,592,36.58,217,36.1
66,2021-11-14 19:53:00,594,36.7,313,52.1
66,2021-11-14 20:03:00,593,36.64,410,68.3
66,2021-11-14 20:13:00,598,36.95,525,87.5
66,2021-11-14 20:23:00,593,36.64,540,90
66,2021-11-14 20:33:00,595,36.76,263,43.8
66,2021-11-14 20:43:00,596,36.82,306,51
66,2021-11-14 20:53:00,594,36.7,148,24.6
66,2021-11-14 21:03:00,595,36.76,208,34.6
66,2021-11-14 21:13:00,597,36.89,31,5.1
66,2021-11-14 21:23:00,597,36.89,92,15.3
66,2021-11-14 21:33:00,595,36.76,47,7.8
66,2021-11-14 21:43:00,597,36.89,262,43.6
66,2021-11-14 21:53:00,598,36.95,208,34.6
66,2021-11-14 22:03:00,598,36.95,357,59.5
66,2021-11-14 22:13:00,597,36.89,88,14.6
66,2021-11-14 22:23:00,598,36.95,61,10.1
66,2021-11-14 22:33:00,598,36.95,252,42
66,2021-11-14 22:43:00,598,36.95,264,44
66,2021-11-14 22:53:00,599,37.01,269,44.8
66,2021-11-14 23:03:00,600,37.07,150,25
66,2021-11-14 23:13:00,594,36.7,360,60
66,2021-11-14 23:23:00,597,36.89,366,61
66,2021-11-14 23:33:00,606,37.45,169,28.1
66,2021-11-14 23:43:00,609,37.64,433,72.1
66,2021-11-14 23:53:00,608,37.57,369,61.5
66,2021-11-15 00:03:00,610,37.7,165,27.5
66,2021-11-15 00:13:00,608,37.57,577,96.1
66,2021-11-15 00:23:00,603,37.26,534,89
66,2021-11-15 00:33:00,602,37.2,177,29.5
66,2021-11-15 00:43:00,615,38.01,129,21.5
66,2021-11-15 00:53:00,613,37.88,232,38.6
66,2021-11-15 01:03:00,611,37.76,416,69.3
66,2021-11-15 01:13:00,614,37.95,547,91.1
66,2021-11-15 01:23:00,621,38.38,441,73.5
66,2021-11-15 01:33:00,615,38.01,425,70.8
66,2021-11-15 01:43:00,617,38.13,306,51
66,2021-11-15 01:53:00,617,38.13,538,89.6
66,2021-11-15 02:03:00,618,38.2,523,87.1
66,2021-11-15 02:13:00,619,38.26,559,93.1
66,2021-11-15 02:23:00,623,38.51,586,97.6
66,2021-11-15 02:33:00,625,38.63,500,83.3
66,2021-11-15 02:43:00,622,38.45,481,80.1
66,2021-11-15 02:53:00,624,38.57,537,89.5
66,2021-11-15 03:03:00,618,38.2,442,73.6
66,2021-11-15 03:13:00,619,38.26,503,83.8
66,2021-11-15 03:23:00,618,38.2,369,61.5
66,2021-11-15 03:33:00,618,38.2,497,82.8
66,2021-11-15 03:43:00,618,38.2,538,89.6
66,2021-11-15 03:53:00,618,38.2,491,81.8
66,2021-11-15 04:03:00,616,38.07,344,57.3
66,2021-11-15 04:13:00,614,37.95,414,69
66,2021-11-15 04:23:00,617,38.13,483,80.5
66,2021-11-15 04:33:00,619,38.26,499,83.1
66,2021-11-15 04:43:00,620,38.32,528,88
66,2021-11-15 04:53:00,615,38.01,389,64.8
66,2021-11-15 05:03:00,618,38.2,560,93.3
66,2021-11-15 05:13:00,617,38.13,569,94.8
66,2021-11-15 05:23:00,621,38.38,538,89.6
66,2021-11-15 05:33:00,619,38.26,517,86.1
66,2021-11-15 05:43:00,621,38.38,543,90.5
66,2021-11-15 05:53:00,612,37.82,554,92.3
66,2021-11-15 06:03:00,609,37.64,461,76.8
66,2021-11-15 06:13:00,608,37.57,426,71
66,2021-11-15 06:23:00,606,37.45,219,36.5
66,2021-11-15 06:33:00,606,37.45,199,33.1
66,2021-11-15 06:43:00,613,37.88,282,47
66,2021-11-15 06:53:00,606,37.45,554,92.3
66,2021-11-15 07:03:00,610,37.7,465,77.5
66,2021-11-15 07:13:00,603,37.26,74,12.3
66,2021-11-15 07:23:00,601,37.14,1,0.1
66,2021-11-15 07:33:00,600,37.07,112,18.6
66,2021-11-15 07:43:00,600,37.07,46,7.6
66,2021-11-15 07:53:00,598,36.95,12,2
66,2021-11-15 08:03:00,597,36.89,125,20.8
66,2021-11-15 08:13:00,600,37.07,46,7.6
66,2021-11-15 08:23:00,601,37.14,176,29.3
66,2021-11-15 08:33:00,603,37.26,175,29.1
66,2021-11-15 08:43:00,602,37.2,329,54.8
66,2021-11-15 08:53:00,604,37.32,228,38
66,2021-11-15 09:03:00,605,37.39,410,68.3
66,2021-11-15 09:13:00,605,37.39,251,41.8
66,2021-11-15 09:23:00,604,37.32,178,29.6
66,2021-11-15 09:33:00,605,37.39,169,28.1
66,2021-11-15 09:43:00,604,37.32,335,55.8
66,2021-11-15 09:53:00,605,37.39,479,79.8
66,2021-11-15 10:03:00,604,37.32,544,90.6
66,2021-11-15 10:13:00,615,38.01,468,78
66,2021-11-15 10:23:00,609,37.64,382,63.6
66,2021-11-15 10:33:00,611,37.76,330,55
66,2021-11-15 10:43:00,606,37.45,331,55.1
66,2021-11-15 10:53:00,610,37.7,267,44.5
66,2021-11-15 11:03:00,606,37.45,264,44
66,2021-11-15 11:13:00,604,37.32,437,72.8
66,2021-11-15 11:23:00,604,37.32,344,57.3
66,2021-11-15 11:33:00,607,37.51,160,26.6
66,2021-11-15 11:43:00,605,37.39,153,25.5
66,2021-11-15 11:53:00,605,37.39,274,45.6
66,2021-11-15 12:03:00,601,37.14,470,78.3
66,2021-11-15 12:13:00,606,37.45,545,90.8
66,2021-11-15 12:23:00,610,37.7,522,87
66,2021-11-15 12:33:00,605,37.39,396,66
66,2021-11-15 12:43:00,602,37.2,487,81.1
66,2021-11-15 12:53:00,601,37.14,374,62.3
66,2021-11-15 13:03:00,624,38.57,534,89
66,2021-11-15 13:13:00,607,37.51,506,84.3
66,2021-11-15 13:23:00,596,36.82,256,42.6
66,2021-11-15 13:33:00,598,36.95,419,69.8
66,2021-11-15 13:43:00,598,36.95,454,75.6
66,2021-11-15 13:53:00,598,36.95,324,54
66,2021-11-15 14:03:00,605,37.39,378,63
66,2021-11-15 14:13:00,607,37.51,540,90
66,2021-11-15 14:23:00,611,37.76,575,95.8
66,2021-11-15 14:33:00,604,37.32,463,77.1
66,2021-11-15 14:43:00,598,36.95,591,98.5
66,2021-11-15 14:53:00,599,37.01,520,86.6
66,2021-11-15 15:03:00,601,37.14,57,9.5
66,2021-11-15 15:13:00,598,36.95,244,40.6
66,2021-11-15 15:23:00,601,37.14,351,58.5
66,2021-11-15 15:33:00,599,37.01,159,26.5
66,2021-11-15 15:43:00,597,36.89,325,54.1
66,2021-11-15 15:53:00,599,37.01,399,66.5
66,2021-11-15 16:03:00,600,37.07,371,61.8
66,2021-11-15 16:13:00,600,37.07,381,63.5
66,2021-11-15 16:23:00,598,36.95,404,67.3
66,2021-11-15 16:33:00,598,36.95,275,45.8
66,2021-11-15 16:43:00,599,37.01,392,65.3
66,2021-11-15 16:53:00,598,36.95,181,30.1
66,2021-11-15 17:03:00,598,36.95,72,12
66,2021-11-15 17:13:00,599,37.01,255,42.5
66,2021-11-15 17:23:00,600,37.07,254,42.3
66,2021-11-15 17:33:00,598,36.95,329,54.8
66,2021-11-15 17:43:00,596,36.82,240,40
66,2021-11-15 17:53:00,596,36.82,305,50.8
66,2021-11-15 18:03:00,596,36.82,337,56.1
66,2021-11-15 18:13:00,599,37.01,464,77.3
66,2021-11-15 18:23:00,593,36.64,395,65.8
66,2021-11-15 18:33:00,598,36.95,562,93.6
66,2021-11-15 18:43:00,601,37.14,455,75.8
66,2021-11-15 18:53:00,595,36.76,307,51.1
66,2021-11-15 19:03:00,596,36.82,369,61.5
66,2021-11-15 19:13:00,599,37.01,159,26.5
66,2021-11-15 19:23:00,596,36.82,330,55
66,2021-11-15 19:33:00,596,36.82,234,39
66,2021-11-15 19:43:00,602,37.2,326,54.3
66,2021-11-15 19:53:00,595,36.76,560,93.3
66,2021-11-15 20:03:00,594,36.7,430,71.6
66,2021-11-15 20:13:00,591,36.51,108,18
66,2021-11-15 20:23:00,591,36.51,83,13.8
66,2021-11-15 20:33:00,589,36.39,156,26
66,2021-11-15 20:43:00,590,36.45,188,31.3
66,2021-11-15 20:53:00,595,36.76,281,46.8
66,2021-11-15 21:03:00,594,36.7,114,19
66,2021-11-15 21:13:00,598,36.95,76,12.6
66,2021-11-15 21:23:00,596,36.82,158,26.3
66,2021-11-15 21:33:00,594,36.7,85,14.1
66,2021-11-15 21:43:00,596,36.82,60,10
66,2021-11-15 21:53:00,594,36.7,151,25.1
66,2021-11-15 22:03:00,591,36.51,308,51.3
66,2021-11-15 22:13:00,596,36.82,336,56
66,2021-11-15 22:23:00,597,36.89,266,44.3
66,2021-11-15 22:33:00,597,36.89,376,62.6
66,2021-11-15 22:43:00,599,37.01,226,37.6
66,2021-11-15 22:53:00,594,36.7,191,31.8
66,2021-11-15 23:03:00,596,36.82,465,77.5
66,2021-11-15 23:13:00,596,36.82,389,64.8
66,2021-11-15 23:23:00,604,37.32,498,83
66,2021-11-15 23:33:00,616,38.07,244,40.6
66,2021-11-15 23:43:00,631,39.01,120,20
66,2021-11-15 23:53:00,637,39.38,188,31.3
66,2021-11-16 00:03:00,635,39.26,293,48.8
66,2021-11-16 00:13:00,621,38.38,518,86.3
66,2021-11-16 00:23:00,614,37.95,383,63.8
66,2021-11-16 00:33:00,614,37.95,151,25.1
66,2021-11-16 00:43:00,616,38.07,540,90
66,2021-11-16 00:53:00,610,37.7,530,88.3
66,2021-11-16 01:03:00,608,37.57,463,77.1
66,2021-11-16 01:13:00,602,37.2,468,78
66,2021-11-16 01:23:00,618,38.2,410,68.3
66,2021-11-16 01:33:00,620,38.32,520,86.6
66,2021-11-16 01:43:00,614,37.95,512,85.3
66,2021-11-16 01:53:00,610,37.7,95,15.8
66,2021-11-16 02:03:00,612,37.82,298,49.6
66,2021-11-16 02:13:00,615,38.01,203,33.8
66,2021-11-16 02:23:00,611,37.76,180,30
66,2021-11-16 02:33:00,620,38.32,378,63
66,2021-11-16 02:43:00,620,38.32,475,79.1
66,2021-11-16 02:53:00,621,38.38,574,95.6
66,2021-11-16 03:03:00,616,38.07,591,98.5
66,2021-11-16 03:13:00,611,37.76,257,42.8
66,2021-11-16 03:23:00,607,37.51,107,17.8
66,2021-11-16 03:33:00,609,37.64,302,50.3
66,2021-11-16 03:43:00,609,37.64,233,38.8
66,2021-11-16 03:53:00,609,37.64,295,49.1
66,2021-11-16 04:03:00,614,37.95,394,65.6
66,2021-11-16 04:13:00,615,38.01,293,48.8
66,2021-11-16 04:23:00,607,37.51,257,42.8
66,2021-11-16 04:33:00,606,37.45,437,72.8
66,2021-11-16 04:43:00,612,37.82,481,80.1
66,2021-11-16 04:53:00,610,37.7,33,5.5
66,2021-11-16 05:03:00,608,37.57,158,26.3
66,2021-11-16 05:13:00,611,37.76,255,42.5
66,2021-11-16 05:23:00,609,37.64,238,39.6
66,2021-11-16 05:33:00,613,37.88,246,41
66,2021-11-16 05:43:00,614,37.95,581,96.8
66,2021-11-16 05:53:00,613,37.88,580,96.6
66,2021-11-16 06:03:00,614,37.95,590,98.3
66,2021-11-16 06:13:00,606,37.45,486,81
66,2021-11-16 06:23:00,605,37.39,63,10.5
66,2021-11-16 06:33:00,602,37.2,31,5.1
66,2021-11-16 06:43:00,601,37.14,459,76.5
66,2021-11-16 06:53:00,606,37.45,177,29.5
66,2021-11-16 07:03:00,607,37.51,331,55.1
66,2021-11-16 07:13:00,607,37.51,414,69
66,2021-11-16 07:23:00,605,37.39,191,31.8
66,2021-11-16 07:33:00,607,37.51,168,28
66,2021-11-16 07:43:00,606,37.45,126,21
66,2021-11-16 07:53:00,604,37.32,268,44.6
66,2021-11-16 08:03:00,600,37.07,271,45.1
66,2021-11-16 08:13:00,597,36.89,248,41.3
66,2021-11-16 08:23:00,596,36.82,213,35.5
66,2021-11-16 08:33:00,594,36.7,234,39
66,2021-11-16 08:43:00,597,36.89,455,75.8
66,2021-11-16 08:53:00,600,37.07,476,79.3
66,2021-11-16 09:03:00,610,37.7,544,90.6
66,2021-11-16 09:13:00,606,37.45,328,54.6
66,2021-11-16 09:23:00,615,38.01,301,50.1
66,2021-11-16 09:33:00,612,37.82,535,89.1
66,2021-11-16 09:43:00,611,37.76,548,91.3
66,2021-11-16 09:53:00,613,37.88,226,37.6
66,2021-11-16 10:03:00,601,37.14,514,85.6
66,2021-11-16 10:13:00,600,37.07,598,99.6
